source,target,relationship
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Barren Land,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Barren Land,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Barren Land,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Barren Land,associatedWith
Cyprinus carpio,Barren Land,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Barren Land,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Barren Land,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Broadleaf Deciduous Forest,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Barren Land,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Broadleaf Deciduous Forest,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Barren Land,associatedWith
Cyprinus carpio,Barren Land,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Barren Land,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Barren Land,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Barren Land,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Barren Land,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Broadleaf Deciduous Forest,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Broadleaf Deciduous Forest,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Temperate or Subpolar Broadleaf Deciduous Forest,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Temperate or Subpolar Shrubland,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Temperate or Subpolar Grassland,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Broadleaf Deciduous Forest,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Mixed Forest,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Broadleaf Deciduous Forest,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Temperate or Subpolar Broadleaf Deciduous Forest,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Temperate or Subpolar Broadleaf Deciduous Forest,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Temperate or Subpolar Broadleaf Deciduous Forest,associatedWith
Cyprinus carpio,Temperate or Subpolar Broadleaf Deciduous Forest,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Temperate or Subpolar Broadleaf Deciduous Forest,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Mixed Forest,associatedWith
Cyprinus carpio,Mixed Forest,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Broadleaf Deciduous Forest,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Temperate or Subpolar Broadleaf Deciduous Forest,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Barren Land,associatedWith
Cyprinus carpio,Barren Land,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Tropical or Subtropical Shrubland,associatedWith
Cyprinus carpio,Tropical or Subtropical Shrubland,associatedWith
Cyprinus carpio,Tropical or Subtropical Shrubland,associatedWith
Cyprinus carpio,Tropical or Subtropical Shrubland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Tropical or Subtropical Shrubland,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Wetland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Temperate or Subpolar Needleaf Forest,associatedWith
Cyprinus carpio,Urban and Built-up,associatedWith
Cyprinus carpio,Cropland,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
Cyprinus carpio,Water,associatedWith
